Day,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
2022-01-20,United Kingdom,2022-01-21 04:21:09,18.2206,-63.0686,2187,7,,,"Anguilla, United Kingdom",14578.056259165445,0.3200731595793324
2022-01-20,United Kingdom,2022-01-21 04:21:09,32.3078,-64.7505,9766,112,,,"Bermuda, United Kingdom",15682.559054485891,1.1468359614990784
2022-01-20,United Kingdom,2022-01-21 04:21:09,18.4207,-64.64,5602,47,,,"British Virgin Islands, United Kingdom",18526.97026821444,0.8389860764012853
2022-01-20,United Kingdom,2022-01-21 04:21:09,19.3133,-81.2546,12023,15,,,"Cayman Islands, United Kingdom",18294.27875836884,0.12476087498960325
2022-01-20,United Kingdom,2022-01-21 04:21:09,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",22259.36809013543,0.3267284991568297
2022-01-20,United Kingdom,2022-01-21 04:21:09,52.3555,-1.1743,13255586,133245,,,"England, United Kingdom",23680.330563157866,1.0051988648408299
2022-01-20,United Kingdom,2022-01-21 04:21:09,-51.7963,-59.5236,85,0,,,"Falkland Islands (Malvinas), United Kingdom",2440.424921045076,0.0
2022-01-20,United Kingdom,2022-01-21 04:21:09,36.1408,-5.3536,11392,100,,,"Gibraltar, United Kingdom",33813.184529993174,0.8778089887640449
2022-01-20,United Kingdom,2022-01-21 04:21:09,54.2361,-4.5481,20306,70,,,"Isle of Man, United Kingdom",23880.421488380845,0.3447256968383729
2022-01-20,United Kingdom,2022-01-21 04:21:09,16.742498,-62.187366,151,1,,,"Montserrat, United Kingdom",3020.604120824165,0.6622516556291391
2022-01-20,United Kingdom,2022-01-21 04:21:09,54.7877,-6.4923,496038,3056,,,"Northern Ireland, United Kingdom",26362.563775510203,0.6160818324402566
2022-01-20,United Kingdom,2022-01-21 04:21:09,-7.9467,-14.3559,4,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2022-01-20,United Kingdom,2022-01-21 04:21:09,56.4907,-4.2026,1110186,10149,,,"Scotland, United Kingdom",20320.795123826254,0.91417113889024
2022-01-20,United Kingdom,2022-01-21 04:21:09,21.69400000000001,-71.7979,5442,32,,,"Turks and Caicos Islands, United Kingdom",14055.478072214473,0.5880191106210951
2022-01-20,United Kingdom,2022-01-21 04:21:09,,,0,0,,,"Unknown, United Kingdom",,
2022-01-20,United Kingdom,2022-01-21 04:21:09,52.1307,-3.7837,751473,6752,,,"Wales, United Kingdom",23942.936341043773,0.8985020087215375
2022-01-20,United Kingdom,2022-01-21 04:21:09,49.2138,-2.1358,27045,94,0.0,0.0,"Jersey, United Kingdom",0.0,0.0
2022-01-20,United Kingdom,2022-01-21 04:21:09,49.448196,-2.58949,10560,30,0.0,0.0,"Guernsey, United Kingdom",0.0,0.0
2022-01-21,United Kingdom,2022-01-22 04:21:13,18.2206,-63.0686,2187,7,,,"Anguilla, United Kingdom",14578.056259165445,0.3200731595793324
2022-01-21,United Kingdom,2022-01-22 04:21:13,32.3078,-64.7505,9766,112,,,"Bermuda, United Kingdom",15682.559054485891,1.1468359614990784
2022-01-21,United Kingdom,2022-01-22 04:21:13,18.4207,-64.64,5602,47,,,"British Virgin Islands, United Kingdom",18526.97026821444,0.8389860764012853
2022-01-21,United Kingdom,2022-01-22 04:21:13,19.3133,-81.2546,12023,15,,,"Cayman Islands, United Kingdom",20897.74802191114,0.12476087498960325
2022-01-21,United Kingdom,2022-01-22 04:21:13,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",22423.59192722538,0.3295668549905838
2022-01-21,United Kingdom,2022-01-22 04:21:13,52.3555,-1.1743,13341488,133500,,,"England, United Kingdom",23833.78947142765,1.0006380097932104
2022-01-21,United Kingdom,2022-01-22 04:21:13,-51.7963,-59.5236,86,0,,,"Falkland Islands (Malvinas), United Kingdom",2469.1358024691363,0.0
2022-01-21,United Kingdom,2022-01-22 04:21:13,36.1408,-5.3536,11557,100,,,"Gibraltar, United Kingdom",34302.929565759405,0.8652764558276369
2022-01-21,United Kingdom,2022-01-22 04:21:13,54.2361,-4.5481,20425,70,,,"Isle of Man, United Kingdom",24020.368802333243,0.3427172582619339
2022-01-21,United Kingdom,2022-01-22 04:21:13,16.742498,-62.187366,152,1,,,"Montserrat, United Kingdom",3040.608121624325,0.6578947368421053
2022-01-21,United Kingdom,2022-01-22 04:21:13,54.7877,-6.4923,499606,3062,,,"Northern Ireland, United Kingdom",26552.18962585034,0.6128829517659916
2022-01-21,United Kingdom,2022-01-22 04:21:13,-7.9467,-14.3559,4,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2022-01-21,United Kingdom,2022-01-22 04:21:13,56.4907,-4.2026,1114066,10165,,,"Scotland, United Kingdom",20391.814471107205,0.9124235009415959
2022-01-21,United Kingdom,2022-01-22 04:21:13,21.69400000000001,-71.7979,5524,33,,,"Turks and Caicos Islands, United Kingdom",14267.265871171032,0.5973931933381608
2022-01-21,United Kingdom,2022-01-22 04:21:13,,,0,0,,,"Unknown, United Kingdom",,
2022-01-21,United Kingdom,2022-01-22 04:21:13,52.1307,-3.7837,753899,6763,,,"Wales, United Kingdom",24020.231950551202,0.8970697666398284
2022-01-21,United Kingdom,2022-01-22 04:21:13,49.2138,-2.1358,27344,94,0.0,0.0,"Jersey, United Kingdom",0.0,0.0
2022-01-21,United Kingdom,2022-01-22 04:21:13,49.448196,-2.58949,10610,30,0.0,0.0,"Guernsey, United Kingdom",0.0,0.0
2022-01-22,United Kingdom,2022-01-23 04:21:13,18.2206,-63.0686,2187,7,,,"Anguilla, United Kingdom",14578.056259165445,0.3200731595793324
2022-01-22,United Kingdom,2022-01-23 04:21:13,32.3078,-64.7505,9766,112,,,"Bermuda, United Kingdom",15682.559054485891,1.1468359614990784
2022-01-22,United Kingdom,2022-01-23 04:21:13,18.4207,-64.64,5602,47,,,"British Virgin Islands, United Kingdom",18526.97026821444,0.8389860764012853
2022-01-22,United Kingdom,2022-01-23 04:21:13,19.3133,-81.2546,13734,15,,,"Cayman Islands, United Kingdom",20897.74802191114,0.109217999126256
2022-01-22,United Kingdom,2022-01-23 04:21:13,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",22423.59192722538,0.3295668549905838
2022-01-22,United Kingdom,2022-01-23 04:21:13,52.3555,-1.1743,13413441,133762,,,"England, United Kingdom",23962.329305502954,0.9972236057846752
2022-01-22,United Kingdom,2022-01-23 04:21:13,-51.7963,-59.5236,86,0,,,"Falkland Islands (Malvinas), United Kingdom",2469.1358024691363,0.0
2022-01-22,United Kingdom,2022-01-23 04:21:13,36.1408,-5.3536,11702,100,,,"Gibraltar, United Kingdom",34733.3115668873,0.8545547769612032
2022-01-22,United Kingdom,2022-01-23 04:21:13,54.2361,-4.5481,20425,70,,,"Isle of Man, United Kingdom",24020.368802333243,0.3427172582619339
2022-01-22,United Kingdom,2022-01-23 04:21:13,16.742498,-62.187366,155,1,,,"Montserrat, United Kingdom",3100.620124024805,0.6451612903225806
2022-01-22,United Kingdom,2022-01-23 04:21:13,54.7877,-6.4923,503082,3067,,,"Northern Ireland, United Kingdom",26736.92602040816,0.6096421656906826
2022-01-22,United Kingdom,2022-01-23 04:21:13,-7.9467,-14.3559,4,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2022-01-22,United Kingdom,2022-01-23 04:21:13,56.4907,-4.2026,1114066,10195,,,"Scotland, United Kingdom",20391.814471107205,0.9151163396064506
2022-01-22,United Kingdom,2022-01-23 04:21:13,21.69400000000001,-71.7979,5524,33,,,"Turks and Caicos Islands, United Kingdom",14267.265871171032,0.5973931933381608
2022-01-22,United Kingdom,2022-01-23 04:21:13,,,0,0,,,"Unknown, United Kingdom",,
2022-01-22,United Kingdom,2022-01-23 04:21:13,52.1307,-3.7837,753899,6763,,,"Wales, United Kingdom",24020.231950551202,0.8970697666398284
2022-01-22,United Kingdom,2022-01-23 04:21:13,49.2138,-2.1358,27622,94,0.0,0.0,"Jersey, United Kingdom",0.0,0.0
2022-01-22,United Kingdom,2022-01-23 04:21:13,49.448196,-2.58949,10638,30,0.0,0.0,"Guernsey, United Kingdom",0.0,0.0
2022-01-23,United Kingdom,2022-01-24 04:21:12,18.2206,-63.0686,2187,7,,,"Anguilla, United Kingdom",14578.056259165445,0.3200731595793324
2022-01-23,United Kingdom,2022-01-24 04:21:12,32.3078,-64.7505,9766,112,,,"Bermuda, United Kingdom",15682.559054485891,1.1468359614990784
2022-01-23,United Kingdom,2022-01-24 04:21:12,18.4207,-64.64,5602,47,,,"British Virgin Islands, United Kingdom",18526.97026821444,0.8389860764012853
2022-01-23,United Kingdom,2022-01-24 04:21:12,19.3133,-81.2546,13734,15,,,"Cayman Islands, United Kingdom",20897.74802191114,0.109217999126256
2022-01-23,United Kingdom,2022-01-24 04:21:12,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",22423.59192722538,0.3295668549905838
2022-01-23,United Kingdom,2022-01-24 04:21:12,52.3555,-1.1743,13482354,133820,,,"England, United Kingdom",24085.438357045365,0.9925566410732132
2022-01-23,United Kingdom,2022-01-24 04:21:12,-51.7963,-59.5236,86,0,,,"Falkland Islands (Malvinas), United Kingdom",2469.1358024691363,0.0
2022-01-23,United Kingdom,2022-01-24 04:21:12,36.1408,-5.3536,11835,100,,,"Gibraltar, United Kingdom",35128.0757472322,0.8449514152936206
2022-01-23,United Kingdom,2022-01-24 04:21:12,54.2361,-4.5481,20425,70,,,"Isle of Man, United Kingdom",24020.368802333243,0.3427172582619339
2022-01-23,United Kingdom,2022-01-24 04:21:12,16.742498,-62.187366,155,1,,,"Montserrat, United Kingdom",3100.620124024805,0.6451612903225806
2022-01-23,United Kingdom,2022-01-24 04:21:12,54.7877,-6.4923,506141,3072,,,"Northern Ireland, United Kingdom",26899.500425170067,0.6069454954251878
2022-01-23,United Kingdom,2022-01-24 04:21:12,-7.9467,-14.3559,4,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2022-01-23,United Kingdom,2022-01-24 04:21:12,56.4907,-4.2026,1114066,10199,,,"Scotland, United Kingdom",20391.814471107205,0.9154753847617646
2022-01-23,United Kingdom,2022-01-24 04:21:12,21.69400000000001,-71.7979,5524,34,,,"Turks and Caicos Islands, United Kingdom",14267.265871171032,0.6154960173787111
2022-01-23,United Kingdom,2022-01-24 04:21:12,,,0,0,,,"Unknown, United Kingdom",,
2022-01-23,United Kingdom,2022-01-24 04:21:12,52.1307,-3.7837,756727,6771,,,"Wales, United Kingdom",24110.335818517808,0.8947744695246767
2022-01-23,United Kingdom,2022-01-24 04:21:12,49.2138,-2.1358,27899,96,0.0,0.0,"Jersey, United Kingdom",0.0,0.0
2022-01-23,United Kingdom,2022-01-24 04:21:12,49.448196,-2.58949,10689,30,0.0,0.0,"Guernsey, United Kingdom",0.0,0.0
2022-01-24,United Kingdom,2022-01-25 04:21:05,18.2206,-63.0686,2187,7,,,"Anguilla, United Kingdom",14578.056259165445,0.3200731595793324
2022-01-24,United Kingdom,2022-01-25 04:21:05,32.3078,-64.7505,10262,114,,,"Bermuda, United Kingdom",16479.051916560948,1.1108945624634574
2022-01-24,United Kingdom,2022-01-25 04:21:05,18.4207,-64.64,5649,47,,,"British Virgin Islands, United Kingdom",18682.408969143766,0.8320056647194194
2022-01-24,United Kingdom,2022-01-25 04:21:05,19.3133,-81.2546,13734,15,,,"Cayman Islands, United Kingdom",20897.74802191114,0.109217999126256
2022-01-24,United Kingdom,2022-01-25 04:21:05,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",22963.184534806656,0.3218226399673069
2022-01-24,United Kingdom,2022-01-25 04:21:05,52.3555,-1.1743,13558510,133864,,,"England, United Kingdom",24221.486605260718,0.9873061272956984
2022-01-24,United Kingdom,2022-01-25 04:21:05,-51.7963,-59.5236,86,0,,,"Falkland Islands (Malvinas), United Kingdom",2469.1358024691363,0.0
2022-01-24,United Kingdom,2022-01-25 04:21:05,36.1408,-5.3536,11937,100,,,"Gibraltar, United Kingdom",35430.82722388768,0.8377314233056882
2022-01-24,United Kingdom,2022-01-25 04:21:05,54.2361,-4.5481,20586,70,,,"Isle of Man, United Kingdom",24209.709285915887,0.3400369182939862
2022-01-24,United Kingdom,2022-01-25 04:21:05,16.742498,-62.187366,158,1,,,"Montserrat, United Kingdom",3160.632126425285,0.6329113924050633
2022-01-24,United Kingdom,2022-01-25 04:21:05,54.7877,-6.4923,510073,3072,,,"Northern Ireland, United Kingdom",27108.471513605444,0.6022667343693942
2022-01-24,United Kingdom,2022-01-25 04:21:05,-7.9467,-14.3559,4,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2022-01-24,United Kingdom,2022-01-25 04:21:05,56.4907,-4.2026,1124048,10198,,,"Scotland, United Kingdom",20574.524554756284,0.9072566296101234
2022-01-24,United Kingdom,2022-01-25 04:21:05,21.69400000000001,-71.7979,5570,34,,,"Turks and Caicos Islands, United Kingdom",14386.073660829587,0.6104129263913824
2022-01-24,United Kingdom,2022-01-25 04:21:05,,,0,0,,,"Unknown, United Kingdom",,
2022-01-24,United Kingdom,2022-01-25 04:21:05,52.1307,-3.7837,761054,6782,,,"Wales, United Kingdom",24248.19983432104,0.8911325608958103
2022-01-24,United Kingdom,2022-01-25 04:21:05,49.2138,-2.1358,28109,96,0.0,0.0,"Jersey, United Kingdom",0.0,0.0
2022-01-24,United Kingdom,2022-01-25 04:21:05,49.448196,-2.58949,10718,30,0.0,0.0,"Guernsey, United Kingdom",0.0,0.0
2022-01-25,United Kingdom,2022-01-26 04:21:07,18.2206,-63.0686,2270,7,,,"Anguilla, United Kingdom",15131.315824556728,0.30837004405286345
2022-01-25,United Kingdom,2022-01-26 04:21:07,32.3078,-64.7505,10262,114,,,"Bermuda, United Kingdom",16479.051916560948,1.1108945624634574
2022-01-25,United Kingdom,2022-01-26 04:21:07,18.4207,-64.64,5809,49,,,"British Virgin Islands, United Kingdom",19211.56199358402,0.8435186779135824
2022-01-25,United Kingdom,2022-01-26 04:21:07,19.3133,-81.2546,13734,15,,,"Cayman Islands, United Kingdom",20897.74802191114,0.109217999126256
2022-01-25,United Kingdom,2022-01-26 04:21:07,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",23242.36505785957,0.3255274048652468
2022-01-25,United Kingdom,2022-01-26 04:21:07,52.3555,-1.1743,13642522,134273,,,"England, United Kingdom",24371.56913886368,0.9842241779049358
2022-01-25,United Kingdom,2022-01-26 04:21:07,-51.7963,-59.5236,86,0,,,"Falkland Islands (Malvinas), United Kingdom",2469.1358024691363,0.0
2022-01-25,United Kingdom,2022-01-26 04:21:07,36.1408,-5.3536,12103,100,,,"Gibraltar, United Kingdom",35923.54041138583,0.8262414277451872
2022-01-25,United Kingdom,2022-01-26 04:21:07,54.2361,-4.5481,21112,70,,,"Isle of Man, United Kingdom",24828.29993414244,0.3315649867374005
2022-01-25,United Kingdom,2022-01-26 04:21:07,16.742498,-62.187366,161,1,,,"Montserrat, United Kingdom",3220.6441288257647,0.6211180124223602
2022-01-25,United Kingdom,2022-01-26 04:21:07,54.7877,-6.4923,515096,3077,,,"Northern Ireland, United Kingdom",27375.425170068032,0.5973643747961545
2022-01-25,United Kingdom,2022-01-26 04:21:07,-7.9467,-14.3559,4,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2022-01-25,United Kingdom,2022-01-26 04:21:07,56.4907,-4.2026,1127067,10222,,,"Scotland, United Kingdom",20629.784196364835,0.906955842021814
2022-01-25,United Kingdom,2022-01-26 04:21:07,21.69400000000001,-71.7979,5570,34,,,"Turks and Caicos Islands, United Kingdom",14386.073660829587,0.6104129263913824
2022-01-25,United Kingdom,2022-01-26 04:21:07,,,0,0,,,"Unknown, United Kingdom",,
2022-01-25,United Kingdom,2022-01-26 04:21:07,52.1307,-3.7837,763031,6784,,,"Wales, United Kingdom",24311.189702415093,0.8890857645364343
2022-01-25,United Kingdom,2022-01-26 04:21:07,49.2138,-2.1358,28396,96,0.0,0.0,"Jersey, United Kingdom",0.0,0.0
2022-01-25,United Kingdom,2022-01-26 04:21:07,49.448196,-2.58949,10757,30,0.0,0.0,"Guernsey, United Kingdom",0.0,0.0
2022-01-26,United Kingdom,2022-01-27 04:21:19,18.2206,-63.0686,2270,7,,,"Anguilla, United Kingdom",15131.315824556728,0.30837004405286345
2022-01-26,United Kingdom,2022-01-27 04:21:19,32.3078,-64.7505,10262,114,,,"Bermuda, United Kingdom",16479.051916560948,1.1108945624634574
2022-01-26,United Kingdom,2022-01-27 04:21:19,18.4207,-64.64,5809,49,,,"British Virgin Islands, United Kingdom",19211.56199358402,0.8435186779135824
2022-01-26,United Kingdom,2022-01-27 04:21:19,19.3133,-81.2546,13734,15,,,"Cayman Islands, United Kingdom",20897.74802191114,0.109217999126256
2022-01-26,United Kingdom,2022-01-27 04:21:19,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",23519.78603980082,0.3216877384603875
2022-01-26,United Kingdom,2022-01-27 04:21:19,52.3555,-1.1743,13732435,134573,,,"England, United Kingdom",24532.193464481967,0.9799645874894
2022-01-26,United Kingdom,2022-01-27 04:21:19,-51.7963,-59.5236,86,0,,,"Falkland Islands (Malvinas), United Kingdom",2469.1358024691363,0.0
2022-01-26,United Kingdom,2022-01-27 04:21:19,36.1408,-5.3536,12277,100,,,"Gibraltar, United Kingdom",36439.99881273931,0.8145312372729494
2022-01-26,United Kingdom,2022-01-27 04:21:19,54.2361,-4.5481,21200,70,,,"Isle of Man, United Kingdom",24931.790384796317,0.330188679245283
2022-01-26,United Kingdom,2022-01-27 04:21:19,16.742498,-62.187366,161,1,,,"Montserrat, United Kingdom",3220.6441288257647,0.6211180124223602
2022-01-26,United Kingdom,2022-01-27 04:21:19,54.7877,-6.4923,519479,3086,,,"Northern Ireland, United Kingdom",27608.365221088443,0.5940567376159576
2022-01-26,United Kingdom,2022-01-27 04:21:19,-7.9467,-14.3559,4,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2022-01-26,United Kingdom,2022-01-27 04:21:19,56.4907,-4.2026,1131668,10255,,,"Scotland, United Kingdom",20714.00069555031,0.9061844993407959
2022-01-26,United Kingdom,2022-01-27 04:21:19,21.69400000000001,-71.7979,5659,34,,,"Turks and Caicos Islands, United Kingdom",14615.940906038535,0.6008128644636862
2022-01-26,United Kingdom,2022-01-27 04:21:19,,,0,0,,,"Unknown, United Kingdom",,
2022-01-26,United Kingdom,2022-01-27 04:21:19,52.1307,-3.7837,765737,6788,,,"Wales, United Kingdom",24397.40648696872,0.8864662410200892
2022-01-26,United Kingdom,2022-01-27 04:21:19,49.2138,-2.1358,28796,96,0.0,0.0,"Jersey, United Kingdom",0.0,0.0
2022-01-26,United Kingdom,2022-01-27 04:21:19,49.448196,-2.58949,10848,30,0.0,0.0,"Guernsey, United Kingdom",0.0,0.0
2022-01-27,United Kingdom,2022-01-28 04:21:09,18.2206,-63.0686,2270,7,,,"Anguilla, United Kingdom",15131.315824556728,0.30837004405286345
2022-01-27,United Kingdom,2022-01-28 04:21:09,32.3078,-64.7505,10552,116,,,"Bermuda, United Kingdom",16944.74330769354,1.0993176648976497
2022-01-27,United Kingdom,2022-01-28 04:21:09,18.4207,-64.64,5809,49,,,"British Virgin Islands, United Kingdom",19211.56199358402,0.8435186779135824
2022-01-27,United Kingdom,2022-01-28 04:21:09,19.3133,-81.2546,13734,15,,,"Cayman Islands, United Kingdom",20897.74802191114,0.109217999126256
2022-01-27,United Kingdom,2022-01-28 04:21:09,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",23779.025096921392,0.3181806970377131
2022-01-27,United Kingdom,2022-01-28 04:21:09,52.3555,-1.1743,13817017,134875,,,"England, United Kingdom",24683.29426980985,0.9761513646541796
2022-01-27,United Kingdom,2022-01-28 04:21:09,-51.7963,-59.5236,89,0,,,"Falkland Islands (Malvinas), United Kingdom",2555.268446741315,0.0
2022-01-27,United Kingdom,2022-01-28 04:21:09,36.1408,-5.3536,12441,100,,,"Gibraltar, United Kingdom",36926.77569677362,0.8037939072421831
2022-01-27,United Kingdom,2022-01-28 04:21:09,54.2361,-4.5481,21292,70,,,"Isle of Man, United Kingdom",25039.984946843546,0.3287619763291377
2022-01-27,United Kingdom,2022-01-28 04:21:09,16.742498,-62.187366,161,1,,,"Montserrat, United Kingdom",3220.6441288257647,0.6211180124223602
2022-01-27,United Kingdom,2022-01-28 04:21:09,54.7877,-6.4923,523722,3092,,,"Northern Ireland, United Kingdom",27833.86479591837,0.5903895578188428
2022-01-27,United Kingdom,2022-01-28 04:21:09,-7.9467,-14.3559,4,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2022-01-27,United Kingdom,2022-01-28 04:21:09,56.4907,-4.2026,1135991,10275,,,"Scotland, United Kingdom",20793.12869511101,0.9044966025259004
2022-01-27,United Kingdom,2022-01-28 04:21:09,21.69400000000001,-71.7979,5678,34,,,"Turks and Caicos Islands, United Kingdom",14665.013688723591,0.5988023952095808
2022-01-27,United Kingdom,2022-01-28 04:21:09,,,0,0,,,"Unknown, United Kingdom",,
2022-01-27,United Kingdom,2022-01-28 04:21:09,52.1307,-3.7837,768744,6798,,,"Wales, United Kingdom",24493.213534697003,0.884299584777247
2022-01-27,United Kingdom,2022-01-28 04:21:09,49.2138,-2.1358,29187,99,0.0,0.0,"Jersey, United Kingdom",0.0,0.0
2022-01-27,United Kingdom,2022-01-28 04:21:09,49.448196,-2.58949,10921,30,0.0,0.0,"Guernsey, United Kingdom",0.0,0.0
2022-01-28,United Kingdom,2022-01-29 04:21:10,18.2206,-63.0686,2324,8,,,"Anguilla, United Kingdom",15491.267830955872,0.3442340791738382
2022-01-28,United Kingdom,2022-01-29 04:21:10,32.3078,-64.7505,10552,116,,,"Bermuda, United Kingdom",16944.74330769354,1.0993176648976497
2022-01-28,United Kingdom,2022-01-29 04:21:10,18.4207,-64.64,5839,49,,,"British Virgin Islands, United Kingdom",19310.778185666568,0.839184791916424
